type	latitude	longitude	altitude (m)	name
T	-10.577450810	39.045823900	893.0	
T	-9.698467560	34.505584270	1727.2	
T	-3.320995940	33.779413580	1258.9	
T	-6.371512710	37.375353430	435.5	
T	-1.057692990	31.751101250	1286.9	
T	-4.267371030	34.549422900	1271.1	
T	-8.156665040	36.688296130	256.0	
T	-3.150559560	31.068172470	1198.8	
T	-2.953359420	35.700287910	2450.5	
T	-9.290873680	33.870549010	926.3	
T	-5.851142890	35.065136820	842.3	
T	-4.775543130	30.034337550	1278.4	
T	-4.932176510	33.018342170	1252.2	
T	-9.521332500	33.783389000	519.6	
T	-7.599551950	36.993984090	321.3	
T	-8.839693680	34.779321220	1604.2	
T	-1.737039200	34.672629720	1495.1	
T	-3.301718240	37.324569150	1016.7	
T	-7.193765060	36.794755100	675.8	
T	-10.873066500	39.184932610	480.7	
T	-3.255076550	36.646138830	1841.3	
T	-6.268707490	37.491794610	444.4	
T	-6.905738870	39.178603680	55.9	
T	-4.931743040	38.798343790	240.4	
T	-9.334145250	33.913284620	705.0	
T	-1.149603650	34.036494570	1202.0	
T	-8.942249020	36.132852050	297.6	
T	-4.385606240	37.897635340	1540.3	
T	-1.474222130	31.739400740	1265.5	
T	-3.416521010	36.392237750	1331.4	
T	-2.990713040	30.868207730	1365.0	
T	-8.708080960	33.284122360	1018.7	
T	-2.527238890	33.557606000	1178.0	
T	-5.804823820	38.664016540	88.6	
T	-3.803802640	35.696742530	988.4	
T	-3.341850830	31.985131820	1236.0	
T	-9.454724260	33.925819370	496.0	
T	-11.217884950	37.457504920	501.0	
T	-7.287347650	36.753475130	775.8	
T	-9.333705990	34.557810110	2166.2	
T	-6.638919060	39.093670420	81.9	
T	-1.937736750	32.884572570	1171.8	
T	-3.064190570	33.638732830	1301.5	
T	-9.889943650	35.354445600	1050.3	
T	-10.063186200	38.923419740	328.5	
T	-8.750109280	34.261505440	1088.4	
T	-2.442619300	34.810285760	1516.1	
T	-1.837999310	34.672934110	1618.4	
T	-4.448104910	29.794061000	1615.9	
T	-9.972038950	34.619478840	1399.6	
T	-9.191233560	39.601971600	32.8	
T	-4.916926630	29.685459800	824.2	
T	-4.820482530	34.842061290	1573.8	
T	-9.257328290	35.152056280	1568.4	
T	-7.971922150	31.368746630	1764.9	
T	-10.458430270	40.322169020	30.5	
T	-4.867266620	38.804729800	223.8	
T	-2.727060230	33.472327930	1207.2	
T	-4.466677420	29.820944730	1615.0	
T	-2.499425410	33.047359890	1204.8	
T	-1.289764960	31.833176280	1290.3	
T	-11.050402050	34.912876950	1594.5	
T	-6.687632520	36.093538000	808.0	
T	-3.277515980	37.076937870	1092.3	
T	-4.360803680	29.973269550	1325.7	
T	-10.667128360	35.505814880	1083.6	
T	-2.375863170	31.680071270	1141.2	
T	-5.020977180	39.057294930	49.7	
T	-5.885572341	35.149669124	843.0	
T	-3.587984120	37.468047900	690.2	
T	-4.139404700	37.903191780	1517.9	
T	-9.204685000	33.623973680	1418.4	
T	-6.080497840	36.586782750	1157.0	
T	-1.307267600	30.933230970	1691.6	
T	-6.643091990	38.779194260	73.5	
T	-4.861326020	33.124920690	1234.0	
T	-4.819126740	30.017666430	1235.7	
T	-4.836008920	38.822658680	205.4	
T	-5.612543100	30.478844150	1291.4	
T	-10.074120940	35.896059480	1013.0	
T	-4.513364530	37.917687740	655.0	
T	-11.442144830	36.888338680	588.0	
T	-3.215133700	37.196913810	1431.8	
T	-9.348837580	34.024590570	2137.2	
T	-3.016461070	37.573995590	1678.7	
T	-8.799534400	34.220768270	1113.9	
T	-9.255935980	34.540952340	2067.0	
T	-9.520432190	33.919760070	490.0	
T	-9.451381980	33.883558440	501.6	
T	-3.286166380	37.426083680	1588.4	
T	-5.200144960	32.087876130	1101.5	
T	-3.250555640	36.912261760	1449.3	
T	-9.110063640	34.654093950	1736.9	
T	-3.361549240	32.175929490	1332.2	
T	-4.732296990	29.740692660	1018.2	
T	-10.560720890	39.355597660	591.1	
T	-2.851453480	33.605313820	1235.8	
T	-8.982267020	34.924880210	1667.5	
T	-8.968702990	36.761912060	392.2	
T	-4.552955720	30.136386600	1241.9	
T	-9.064979670	33.572965450	1911.4	
T	-2.001266110	33.918929880	1374.7	
T	-3.734495960	34.273836600	1095.7	
T	-3.642567520	37.684113920	1396.5	
T	-6.907993310	38.212635700	139.2	
T	-5.562998280	38.907767620	72.1	
T	-4.454507260	29.924926910	1448.7	
T	-1.508187470	31.169545970	1246.6	
T	-7.396976360	36.994783400	524.3	
T	-6.064170570	36.960816190	1101.0	
T	-2.755687360	32.990876970	1189.6	
T	-6.171545570	35.636731400	1109.5	
T	-3.574190370	36.834249990	959.9	
T	-8.812483040	32.654747300	1399.3	
T	-9.832560510	35.278967700	1335.2	
T	-5.556599780	38.408675880	363.2	
T	-2.146457030	34.684125230	1408.2	
T	-7.062391280	37.033070640	474.0	
T	-4.894343030	38.572519650	353.0	
T	-10.317942520	39.366826840	124.9	
T	-10.635364730	35.552236200	1030.2	
T	-3.777832630	37.710873640	794.7	
T	-2.430443850	33.104501970	1160.7	
T	-3.314185060	30.934956260	1325.9	
T	-10.294068540	40.143681440	20.8	
T	-5.885572341	35.149669124	843.0	
T	-3.838849260	35.564228010	1759.5	
T	-1.573487630	30.901238540	1503.2	
T	-3.315896850	36.884319410	1392.1	
T	-2.487921660	30.930928970	1604.7	
T	-2.777221280	33.270534260	1197.1	
T	-2.530396540	30.658471780	1559.6	
T	-4.104353780	35.574311900	1798.1	
T	-9.099833350	34.638083520	1717.8	
T	-3.019010930	31.517681780	1241.5	
T	-2.150065750	35.710487560	1417.2	
T	-5.832384390	34.956455530	1104.1	
T	-9.687974960	34.746155980	1945.9	
T	-4.770783000	38.287747410	1645.0	
T	-4.515849540	30.109708300	1281.1	
T	-1.525629280	34.499189260	1179.0	
T	-7.293727620	38.919744580	221.2	
T	-3.955238710	32.867917310	1211.5	
T	-4.925265350	38.294183860	412.0	
T	-4.817667340	30.017454970	1224.2	
T	-9.203369710	33.926601720	2445.9	
T	-10.439343870	35.789197910	1064.5	
T	-10.368445960	36.171666190	809.5	
T	-4.752904630	29.739227500	985.5	
T	-2.987837290	34.067305310	1345.7	
T	-2.589892760	31.296429470	1349.0	
T	-8.104278190	35.905245560	1911.3	
T	-8.264727670	36.680154690	266.3	
T	-8.038528890	31.660965260	1899.8	
T	-3.424278160	37.263298700	811.5	
T	-4.453434400	38.233154410	1389.7	
T	-8.855714040	33.635877780	1538.1	
T	-3.110009910	32.949963220	1215.1	
T	-4.459646300	38.331746880	1246.1	
T	-1.488689930	30.817286190	1331.2	
T	-9.732247690	39.624633090	39.8	
T	-7.777034170	39.069083180	88.6	
T	-3.118897640	33.443498620	1244.9	
T	-1.911038780	34.587669570	1479.4	
T	-3.298477870	33.776442780	1274.0	
T	-5.885572341	35.149669124	843.0	
T	-2.829414640	31.524431020	1301.9	
T	-1.956301050	32.913309120	1189.0	
T	-3.258403780	31.897603940	1207.4	
T	-6.707699430	35.586756660	980.9	
T	-7.160490720	38.863214910	331.3	
T	-3.132473300	37.576027900	1805.1	
T	-6.083705080	38.244544200	387.9	
T	-3.477344920	37.355563890	722.6	
T	-10.697710400	36.043472390	843.4	
T	-10.930090410	38.390321430	359.4	
T	-8.398025980	36.676589330	307.2	
T	-3.214803340	37.191936130	1405.4	
T	-9.824489700	35.284542720	1356.2	
T	-2.742277350	30.543508800	1494.4	
T	-8.970256580	34.624698590	1480.4	
T	-9.527479590	33.826438650	500.0	
T	-10.487424390	39.603029750	339.1	
T	-7.544018720	39.127857240	124.8	
T	-2.152501330	33.464352760	1148.0	
T	-4.308697890	38.026938090	678.1	
T	-10.574386280	40.122568380	101.0	
T	-11.307312210	35.064527860	1185.6	
T	-3.150698490	34.324496660	1356.7	
T	-9.476978640	33.813830430	508.2	
T	-10.700281770	36.050125530	845.4	
T	-3.253308970	37.600094250	1566.6	
T	-3.185679670	37.240548320	1664.2	
T	-4.217965680	33.184663580	1236.9	
T	-7.097916750	39.433682040	31.5	
T	-10.373588840	38.330410380	405.7	
T	-2.515708970	33.027372320	1251.6	
T	-2.403512170	32.061054810	1149.0	
T	-3.634902460	32.989272890	1201.5	
T	-3.043292930	34.014557360	1305.9	
T	-3.613537340	37.319426830	714.6	
T	-2.733866570	30.528795100	1555.1	
T	-6.901591470	37.597438320	524.2	
T	-3.569853110	37.152834080	1107.8	
T	-9.023704530	33.016938150	1578.2	
T	-4.768530520	34.577770220	1522.4	
T	-3.141764510	36.851191070	1458.7	
T	-3.584828720	37.671754320	1595.0	
T	-2.612693400	36.196448000	1234.4	
T	-5.583909030	30.321283010	1149.1	
T	-8.914065380	34.904768090	1654.0	
T	-3.410280110	36.736478350	1313.8	
T	-1.348961710	34.324701990	1350.0	
T	-10.765078300	39.259621140	643.0	
T	-4.628570220	30.248983970	1159.1	
T	-4.126023170	37.891005110	1539.5	
T	-9.301670770	33.796532410	1141.7	
T	-9.313008230	33.858235780	949.2	
T	-3.676655000	37.661292340	1263.1	
T	-2.002291300	33.870953330	1279.2	
T	-6.990147090	39.088875130	114.5	
T	-7.047333100	39.238969790	145.4	
T	-4.990889360	30.297872440	1213.1	
T	-6.707884260	37.137658140	429.5	
T	-5.885572341	35.149669124	843.0	
T	-5.888375550	35.871746930	1085.1	
T	-4.884527710	29.924531820	1021.8	
T	-4.798623100	38.817347770	273.2	
T	-2.000793710	32.902555040	1203.6	
T	-7.107633640	39.389137970	17.2	
T	-4.601950170	38.758484080	255.1	
T	-1.956374750	32.882515710	1142.6	
T	-9.261494430	35.173884510	1612.8	
T	-6.479306080	38.999187090	11.7	
T	-9.370884850	33.799862870	665.4	
T	-5.898920710	35.958761020	1089.9	
T	-9.580500210	33.884528900	489.7	
T	-3.827007100	32.575911790	1292.1	
T	-3.343297630	36.851391680	1317.9	
T	-5.057045850	38.777941330	226.1	
T	-8.136331740	36.671171450	258.6	
T	-8.250703570	35.103112420	1657.0	
T	-6.803187990	37.846262340	441.0	
T	-1.563886090	31.454281680	1169.7	
T	-2.398553410	31.691584160	1196.1	
T	-4.886454340	29.927579320	1019.5	
T	-5.885572341	35.149669124	843.0	
T	-3.678325910	33.674362960	1143.0	
T	-9.044032230	34.860235770	1797.5	
T	-8.812991380	38.889886820	83.8	
T	-8.701299680	34.377257690	1079.0	
T	-4.876160190	29.912779600	1009.1	
T	-5.115731590	38.810701760	196.0	
T	-9.256448050	33.244373310	1836.0	
T	-6.712759040	38.785020230	87.6	
T	-3.331287130	36.931078020	1285.0	
T	-3.270017670	32.221677820	1263.0	
T	-1.888891910	34.664229370	1551.1	
T	-3.283771270	37.429634380	1647.7	
T	-9.010351220	33.320834950	1423.0	
T	-4.351230090	34.752270000	1496.2	
T	-7.468302500	35.863636950	1232.9	
T	-9.333389390	33.866322920	858.0	
T	-3.656783750	30.836420900	1280.1	
T	-3.389142780	34.121343420	1195.8	
T	-6.800324970	36.067938530	737.8	
T	-9.603924620	34.473441270	2195.0	
T	-6.820927780	37.075423880	461.9	
T	-3.027115580	37.600659620	1547.0	
T	-1.976663690	33.942437590	1275.1	
T	-3.034485920	31.221018470	1247.8	
T	-3.269554290	37.537925240	1600.4	
T	-4.596017040	35.811584750	1205.7	
T	-3.417657410	34.107892710	1186.8	
T	-8.856035420	34.727096900	1523.9	
T	-8.608695810	34.270009570	1043.0	
T	-3.819237010	37.478866580	703.2	
T	-3.376049320	35.597342210	1488.9	
T	-10.504231080	40.300377840	33.6	
T	-7.792155430	39.273300240	15.3	
T	-9.296885830	33.525105160	1141.5	
T	-3.634377470	33.286171680	1196.4	
T	-9.255090370	38.991020900	146.8	
T	-2.808735600	33.183149980	1191.5	
T	-9.313468000	33.655660450	1284.3	
T	-1.547196210	33.780431570	1263.5	
T	-8.139727880	39.177546220	17.0	
T	-1.941250290	34.373245740	1337.9	
T	-4.276369640	30.419010780	1153.0	
T	-10.999930950	34.975627390	1437.4	
T	-6.999474040	39.086907390	119.6	
T	-4.633263760	29.869515820	1070.3	
T	-2.520302900	33.231282990	1143.9	
T	-1.752944260	33.741802390	1242.9	
T	-5.104173980	30.385607210	992.8	
T	-6.981723190	39.090742240	111.5	
T	-4.546110600	34.920588080	1615.1	
T	-3.412014790	30.743224780	1337.0	
T	-3.604212410	36.663475980	1048.8	
T	-7.106487470	37.783101950	386.8	
T	-7.414550660	37.741504840	146.1	
T	-8.571569020	35.136160120	1921.5	
T	-8.734979280	34.369955410	1090.9	
T	-3.802069690	30.418567320	1248.0	
T	-3.334495640	36.683570510	1543.2	
T	-7.044752930	39.341326140	79.2	
T	-9.016372970	32.926876910	1602.2	
T	-1.330336760	34.411774220	1460.6	
T	-1.285347550	34.005098030	1226.0	
T	-6.449120100	38.895215420	21.8	
T	-4.186747650	37.565574410	643.4	
T	-1.850287320	34.672792330	1617.2	
T	-2.394939520	32.062139500	1146.9	
T	-9.071041770	36.786206420	412.4	
T	-10.297877230	39.361976260	148.8	
T	-7.935267440	35.066715610	1050.3	
T	-7.767064820	36.918458110	307.9	
T	-5.336709590	34.774940000	1386.3	
T	-9.069667530	33.575226270	1929.4	
T	-2.026003150	34.468177270	1312.8	
T	-3.433440710	37.365600430	739.1	
T	-3.302338740	37.629427040	1174.6	
T	-10.509936350	35.769427670	1104.0	
T	-7.138644380	33.487923650	1295.0	
T	-3.101465340	34.064763180	1309.0	
T	-4.622042630	34.352701540	1414.5	
T	-8.548626700	35.213012360	1909.8	
T	-5.038846580	38.405024880	1135.4	
T	-9.522585150	33.696907660	564.5	
T	-2.477989540	30.712535930	1502.4	
T	-6.910075470	39.189094500	50.9	
T	-8.139476450	36.666347440	262.1	
T	-5.757221070	34.694469180	1308.4	
T	-8.823688480	34.634697270	1411.4	
T	-9.735535650	34.559343730	1811.8	
T	-4.016768390	32.544423070	1275.1	
T	-7.967610720	35.047037570	1082.1	
T	-4.127133250	32.990829630	1195.4	
T	-9.240564050	33.589662950	1312.6	
T	-3.633679700	33.786401660	1136.7	
T	-4.400281000	37.948409420	1545.7	
T	-2.439115260	30.669975770	1346.7	
T	-2.457720650	30.570107670	1351.5	
T	-2.158809480	33.522123870	1182.2	
T	-1.391425010	31.799711680	1239.4	
T	-2.825024480	33.562531960	1215.0	
T	-9.389919910	34.555616090	2178.4	
T	-3.540818600	30.659238820	1357.3	
T	-9.190491530	34.741626930	1902.4	
T	-8.651273150	36.415647480	318.2	
T	-6.924163270	36.203024350	860.6	
T	-9.502541170	33.909165280	487.1	
T	-6.374183180	31.170099420	1151.1	
T	-6.903395820	39.216216970	47.5	
T	-7.906936730	39.666239380	21.1	
T	-8.116382710	35.411593100	1743.9	
T	-9.294458850	33.816913020	1265.7	
T	-7.428958920	37.603808470	175.4	
T	-9.268555070	35.014714190	1775.3	
T	-1.864807420	31.115697830	1628.5	
T	-8.976200860	34.477729510	1453.0	
T	-3.519648990	35.383052050	1087.7	
T	-5.885572341	35.149669124	843.0	
T	-1.329409720	34.247251650	1263.8	
T	-10.665630060	38.654928800	428.8	
T	-5.869669020	34.797438770	1272.9	
T	-8.934912390	33.949940410	2047.9	
T	-3.015504810	33.071853210	1161.6	
T	-9.001378710	35.966648310	292.0	
T	-11.474628260	36.659457720	587.0	
T	-1.265828660	30.966155360	1338.1	
T	-1.506895250	31.622945620	1208.5	
T	-9.724064210	34.711922500	1984.6	
T	-10.370253540	38.764017140	423.2	
T	-3.299670010	35.727660840	1550.7	
T	-5.954187740	35.541736470	990.3	
T	-3.318122800	36.894634090	1338.8	
T	-3.739244410	32.642724790	1203.2	
T	-3.108307790	33.898669650	1287.4	
T	-6.629581060	38.352537490	199.5	
T	-1.795996120	31.122967900	1547.5	
T	-5.527455200	34.967424960	1274.8	
T	-9.831906040	35.265655650	1323.7	
T	-9.230008760	34.601970650	1993.1	
T	-10.480952610	35.772497230	1072.6	
T	-6.951073680	36.642824130	1172.6	
T	-5.885572341	35.149669124	843.0	
T	-3.267286750	37.260865210	1183.0	
T	-3.782008980	35.566036310	1778.5	
T	-8.328112020	31.463834120	1705.0	
T	-4.606462090	34.465909890	1441.2	
T	-8.506560690	39.252757210	35.6	
T	-10.891208410	39.608934980	281.4	
T	-3.568899020	37.299446060	711.1	
T	-4.145585430	37.912725680	1425.0	
T	-5.885572341	35.149669124	843.0	
T	-4.475220110	35.339073360	1700.8	
T	-4.936305360	31.681785010	1095.1	
T	-11.181115850	36.351425680	785.9	
T	-3.387113570	36.764810570	1302.8	
T	-2.855630380	37.138935540	1734.0	
T	-8.528037300	39.172886520	77.0	
T	-9.254942520	35.180932650	1573.4	
T	-6.984664640	39.088576370	116.1	
T	-5.740704980	34.835965780	1286.6	
T	-3.842917670	36.731308320	1087.9	
T	-8.797003300	36.835385150	337.7	
T	-1.716386450	34.404110210	1420.7	
T	-9.351766760	34.918656620	1730.5	
T	-10.357340170	39.054779300	310.5	
T	-5.222953030	35.888400050	1245.7	
T	-10.389527540	39.151070360	202.8	
T	-10.583807510	35.747987220	1074.1	
T	-9.000253950	34.926410640	1667.0	
T	-3.326372850	36.745179150	1702.0	
T	-4.434204860	35.342714950	1754.8	
T	-3.147524900	36.843227260	1465.7	
T	-4.973988500	32.512131870	1196.8	
T	-9.957366950	38.945641560	292.6	
T	-1.295239820	31.452233540	1166.7	
T	-5.008547720	38.429757600	1182.3	
T	-6.107113030	35.975351710	1051.0	
T	-7.373784770	37.809154950	141.5	
T	-6.821865190	37.076564550	460.4	
T	-4.205330370	32.754189350	1207.6	
T	-3.465556460	37.540436460	727.2	
T	-9.045890500	36.821813320	402.4	
T	-3.373139430	36.572492560	1368.9	
T	-2.084647120	33.100096980	1162.6	
T	-2.620960760	30.716303150	1438.4	
T	-9.223407150	33.847377770	1286.7	
T	-3.557798890	37.289603210	734.3	
T	-3.280111380	32.876547130	1205.7	
T	-2.401365200	32.176553440	1149.7	
T	-3.372740960	37.318558430	822.4	
T	-3.675967170	37.657210160	1331.3	
T	-3.394178070	33.470288360	1216.0	
T	-4.219738370	33.200379780	1235.4	
T	-9.215370330	33.576485430	1301.0	
T	-5.051350920	38.946537250	113.7	
T	-4.828991400	38.381976170	1286.3	
T	-8.810297830	31.996356230	1538.9	
T	-11.030816950	38.176451760	334.6	
T	-7.615007080	39.008569790	119.0	
T	-11.351220990	34.887853350	512.3	
T	-3.883734910	32.507125970	1183.7	
T	-3.322687510	36.970639580	1190.6	
T	-5.885572341	35.149669124	843.0	
T	-4.209193650	34.790696330	1551.8	
T	-10.340282470	40.133754050	48.3	
T	-3.241140140	37.175759640	1271.6	
T	-4.169680260	37.917050850	1392.8	
T	-9.118965440	33.811487420	1608.9	
T	-8.204144200	36.284079760	277.0	
T	-8.922915370	33.588698140	2000.6	
T	-5.888887280	35.954913980	1101.6	
T	-8.832590090	33.240410270	1232.2	
T	-4.426336760	34.471175410	1501.7	
T	-10.841099960	39.624278840	285.9	
T	-4.652217320	34.844911990	1569.7	
T	-4.906643500	38.455443760	1258.3	
T	-4.667210070	30.061707250	1279.3	
T	-3.614769220	32.484459680	1186.9	
T	-1.677660410	34.291578050	1240.9	
T	-1.956010680	32.891158670	1156.6	
T	-3.858462410	34.208340570	1074.0	
T	-10.842450740	39.323700160	595.6	
T	-3.082720780	36.746812090	1424.9	
T	-7.642481350	35.601632620	1366.8	
T	-3.922461590	32.764963760	1237.0	
T	-2.891093710	30.674439690	1555.9	
T	-6.817678090	37.866969270	430.6	
T	-3.301133040	36.604432100	1535.8	
T	-10.038876300	39.450734840	170.8	
T	-5.223215700	38.582447080	279.7	
T	-7.971321010	39.745737620	22.2	
T	-3.359046180	36.713526280	1472.6	
T	-8.502467890	39.258827780	29.8	
T	-1.857105530	34.686814210	1593.0	
T	-4.783385400	38.919748300	182.6	
T	-10.221691380	38.549003850	352.8	
T	-5.347901490	38.981978470	81.0	
T	-1.544429790	34.466612770	1244.7	
T	-8.784382170	33.194936310	1250.0	
T	-7.512713050	31.047845590	1535.7	
T	-5.197867240	34.788637480	1482.8	
T	-9.670218580	39.110661220	108.2	
T	-2.959217180	33.624796120	1275.0	
T	-10.506383160	34.843555410	1122.1	
T	-2.535358720	32.752507190	1138.0	
T	-4.384706080	37.899964790	1550.0	
T	-10.981362220	34.973599400	1410.4	
T	-6.002594940	34.934611370	915.7	
T	-7.903510750	36.872505820	301.2	
T	-5.885572341	35.149669124	843.0	
T	-4.376418020	38.059770470	531.1	
T	-9.314158480	34.636170720	2077.4	
T	-9.145229260	32.805949920	1404.7	
T	-8.617410920	33.883527000	1054.2	
T	-3.217410230	35.270125690	1818.9	
T	-4.848006850	34.977032750	1312.6	
T	-3.098644280	37.587147030	1693.3	
T	-8.112404460	36.671777410	264.0	
T	-3.612151920	33.545921200	1184.7	
T	-9.031520370	33.050249420	1606.2	
T	-6.357716720	36.306277970	810.6	
T	-1.857079090	33.378781760	1229.1	
T	-5.885572341	35.149669124	843.0	
T	-3.399492340	32.878989640	1154.8	
T	-9.375812020	33.634175280	1134.1	
T	-3.976065730	32.393171690	1215.8	
T	-4.952120800	34.958791770	1332.7	
T	-1.998836650	32.897764560	1208.1	
T	-3.259079220	32.412917030	1240.2	
T	-5.379777730	37.435805290	1129.2	
T	-4.469602690	35.827064550	1247.1	
T	-3.330190290	36.748121040	1674.5	
T	-3.723772460	37.657790420	1685.1	
T	-10.152139950	39.276635440	688.7	
T	-5.885572341	35.149669124	843.0	
T	-7.557951470	36.111954760	1435.4	
T	-5.885572341	35.149669124	843.0	
T	-7.233025980	37.779504950	438.0	
T	-1.900514220	34.697968940	1575.7	
T	-9.593364070	34.606087680	2182.9	
T	-3.334094580	32.100083430	1253.7	
T	-3.621878940	33.498705780	1158.4	
T	-6.835258050	38.177997960	162.2	
T	-9.811321440	35.288956550	1391.8	
T	-9.293762180	33.861332120	978.5	
T	-3.746021500	30.454065120	1233.1	
T	-8.136179860	36.680073730	261.1	
T	-3.253585850	36.647174360	1859.1	
T	-7.136417340	38.830270630	329.8	
T	-4.320774620	34.393067780	1505.1	
T	-6.133870960	37.613685330	380.2	
T	-9.123464670	33.792617860	1641.7	
T	-7.595177830	31.272254670	1774.1	
T	-5.487307370	35.845849850	1160.5	
T	-1.415306550	30.839794920	1310.9	
T	-4.807852600	34.865228820	1580.0	
T	-4.591281390	30.121350900	1275.8	
T	-3.326644240	33.782814500	1259.5	
T	-1.311115110	30.951934250	1361.5	
T	-1.372819090	34.430608330	1683.1	
T	-3.391674050	36.898580490	1142.7	
T	-4.467379610	37.939125110	1668.8	
T	-5.138051720	34.769402390	1521.9	
T	-4.083679020	34.747024050	1550.4	
T	-3.110712350	34.026671030	1301.0	
T	-3.188928260	34.188832560	1315.2	
T	-6.709699480	36.382196000	1091.7	
T	-6.097443750	35.971962550	1053.1	
T	-4.701339220	29.686113710	1103.3	
T	-5.885572341	35.149669124	843.0	
T	-4.523240200	29.810071320	1495.3	
T	-3.441827060	33.809140760	1187.5	
T	-6.835089500	37.809343240	420.4	
T	-5.043409810	38.768269980	192.8	
T	-2.827775430	30.543532020	1478.3	
T	-8.986267510	32.872422640	1535.6	
T	-8.610606770	35.016450730	1764.9	
T	-6.450413180	31.363094190	1060.6	
T	-1.523006330	31.459008030	1233.6	
T	-3.953454440	32.835361580	1217.3	
T	-7.378011200	37.798786930	151.2	
T	-8.972141860	32.843475130	1522.1	
T	-5.431341270	38.880608170	98.6	
T	-3.387517370	35.631049420	1503.4	
T	-1.763717220	33.964571890	1494.2	
T	-10.506535750	35.419663340	982.9	
T	-9.283090560	34.364144030	2422.3	
T	-4.517653320	35.901554220	1179.9	
T	-9.018736600	34.627329880	1557.7	
T	-9.521773540	33.745196210	562.0	
T	-4.400578580	29.815583640	1570.9	
T	-2.601723510	33.476932410	1146.5	
T	-9.208068810	33.563330680	1299.3	
T	-5.178532980	32.735074080	1145.9	
T	-3.154711090	37.087640300	1428.1	
T	-8.814209910	31.675842220	1846.8	
T	-10.798019380	35.080941450	1049.4	
T	-7.973064860	31.620757600	1825.2	
T	-6.444813060	38.895000840	17.7	
T	-9.235533630	35.178838170	1619.7	
